customer_id,signup_date,signup_cohort,acquisition_channel,plan_type,monthly_charge_inr,payment_method,avg_sessions_per_month,support_tickets_per_month,tenure_months,churned,churn_date,last_active_date
CUST02460,2024-12-19,2024-12,Organic,Standard,599,Credit Card,14.5,0,1,True,2025-01-19,2025-01-19
CUST02461,2025-12-24,2025-12,Organic,Basic,299,Debit Card,6.4,0,3,True,2026-03-24,2026-03-24
CUST02462,2025-10-27,2025-10,Paid Ads,Premium,999,Net Banking,12.2,2,8,True,2026-06-27,2026-06-27
CUST02463,2025-05-15,2025-05,Paid Ads,Basic,299,UPI,8.5,2,6,True,2025-11-15,2025-11-15
CUST02464,2025-04-09,2025-04,Paid Ads,Basic,299,UPI,2.5,0,14,False,,2026-06-21
CUST02465,2025-05-08,2025-05,Organic,Basic,299,UPI,5.4,1,1,True,2025-06-08,2025-06-08
CUST02466,2024-07-20,2024-07,Organic,Basic,299,UPI,8.9,1,1,True,2024-08-20,2024-08-20
CUST02467,2024-12-28,2024-12,Organic,Basic,299,Net Banking,7.4,2,18,False,,2026-06-21
CUST02468,2024-02-01,2024-02,Partner,Basic,299,UPI,30.2,0,7,True,2024-09-01,2024-09-01
CUST02469,2025-02-04,2025-02,Organic,Basic,299,UPI,17.4,1,16,False,,2026-06-21
CUST02470,2025-03-14,2025-03,Referral,Standard,599,UPI,10.9,0,3,True,2025-06-14,2025-06-14
CUST02471,2024-08-25,2024-08,Referral,Standard,599,UPI,6.4,0,22,False,,2026-06-21
CUST02472,2025-12-02,2025-12,Referral,Basic,299,Debit Card,6.1,0,6,False,,2026-06-21
CUST02473,2025-11-16,2025-11,Referral,Standard,599,UPI,14.1,0,7,False,,2026-06-21
CUST02474,2025-07-03,2025-07,Organic,Standard,599,UPI,10.6,0,11,False,,2026-06-21
CUST02475,2025-03-26,2025-03,Organic,Premium,999,Net Banking,22.6,0,15,False,,2026-06-21
CUST02476,2025-10-08,2025-10,Paid Ads,Standard,599,UPI,10.5,1,3,True,2026-01-08,2026-01-08
CUST02477,2024-05-06,2024-05,Organic,Basic,299,Debit Card,8.8,3,1,True,2024-06-06,2024-06-06
CUST02478,2025-09-16,2025-09,Referral,Standard,599,UPI,23.6,1,9,False,,2026-06-21
CUST02479,2024-05-24,2024-05,Paid Ads,Standard,599,Credit Card,6.2,0,25,False,,2026-06-21
CUST02480,2025-09-16,2025-09,Referral,Basic,299,UPI,23.1,1,1,True,2025-10-16,2025-10-16
CUST02481,2024-09-07,2024-09,Organic,Premium,999,UPI,18.0,1,5,True,2025-02-07,2025-02-07
CUST02482,2025-10-13,2025-10,Partner,Basic,299,Credit Card,56.9,0,8,False,,2026-06-21
CUST02483,2025-11-13,2025-11,Organic,Premium,999,UPI,10.4,0,7,False,,2026-06-21
CUST02484,2024-05-05,2024-05,Paid Ads,Standard,599,Credit Card,23.7,1,25,False,,2026-06-21
CUST02485,2025-01-25,2025-01,Paid Ads,Standard,599,UPI,10.8,1,17,False,,2026-06-21
CUST02486,2025-12-20,2025-12,Referral,Standard,599,Credit Card,9.3,0,6,False,,2026-06-21
CUST02487,2025-02-22,2025-02,Paid Ads,Standard,599,Net Banking,11.8,0,16,False,,2026-06-21
CUST02488,2025-10-18,2025-10,Partner,Standard,599,UPI,10.8,0,8,False,,2026-06-21
CUST02489,2025-04-15,2025-04,Partner,Premium,999,UPI,10.1,0,14,False,,2026-06-21
CUST02490,2024-11-18,2024-11,Referral,Standard,599,Debit Card,9.5,0,19,False,,2026-06-21
CUST02491,2024-09-02,2024-09,Organic,Premium,999,Credit Card,14.8,0,11,True,2025-08-02,2025-08-02
CUST02492,2024-07-10,2024-07,Referral,Premium,999,UPI,11.3,0,12,True,2025-07-10,2025-07-10
CUST02493,2025-08-23,2025-08,Referral,Premium,999,Credit Card,16.3,0,10,False,,2026-06-21
CUST02494,2024-12-13,2024-12,Organic,Standard,599,UPI,8.8,0,5,True,2025-05-13,2025-05-13
CUST02495,2025-03-18,2025-03,Organic,Standard,599,UPI,12.8,0,15,False,,2026-06-21
CUST02496,2025-02-15,2025-02,Organic,Basic,299,Net Banking,10.0,1,16,False,,2026-06-21
CUST02497,2025-04-12,2025-04,Organic,Standard,599,Debit Card,12.7,0,14,False,,2026-06-21
CUST02498,2025-10-15,2025-10,Paid Ads,Basic,299,Credit Card,3.6,0,8,True,2026-06-15,2026-06-15
CUST02499,2025-12-13,2025-12,Partner,Basic,299,UPI,15.8,0,6,False,,2026-06-21
CUST02500,2024-12-18,2024-12,Paid Ads,Basic,299,UPI,4.9,0,6,True,2025-06-18,2025-06-18
CUST02501,2025-09-15,2025-09,Paid Ads,Premium,999,Debit Card,12.3,0,7,True,2026-04-15,2026-04-15
CUST02502,2025-08-25,2025-08,Partner,Premium,999,UPI,10.5,0,6,True,2026-02-25,2026-02-25
CUST02503,2025-04-23,2025-04,Organic,Standard,599,UPI,10.5,1,1,True,2025-05-23,2025-05-23
CUST02504,2025-12-11,2025-12,Referral,Standard,599,UPI,9.6,1,6,False,,2026-06-21
CUST02505,2024-07-19,2024-07,Paid Ads,Standard,599,Credit Card,14.1,0,23,False,,2026-06-21
CUST02506,2024-04-03,2024-04,Paid Ads,Standard,599,UPI,10.4,1,26,False,,2026-06-21
CUST02507,2025-10-07,2025-10,Organic,Basic,299,UPI,6.5,1,8,False,,2026-06-21
CUST02508,2025-01-21,2025-01,Paid Ads,Basic,299,Debit Card,2.8,0,17,False,,2026-06-21
CUST02509,2025-10-26,2025-10,Organic,Basic,299,Credit Card,13.9,1,8,False,,2026-06-21
CUST02510,2025-11-14,2025-11,Referral,Standard,599,UPI,13.1,0,2,True,2026-01-14,2026-01-14
CUST02511,2024-03-14,2024-03,Organic,Standard,599,Debit Card,16.2,1,27,False,,2026-06-21
CUST02512,2025-10-22,2025-10,Referral,Standard,599,UPI,9.3,0,2,True,2025-12-22,2025-12-22
CUST02513,2025-01-13,2025-01,Organic,Premium,999,UPI,15.1,0,17,False,,2026-06-21
CUST02514,2025-03-12,2025-03,Organic,Basic,299,Credit Card,5.5,0,1,True,2025-04-12,2025-04-12
CUST02515,2025-05-24,2025-05,Paid Ads,Basic,299,UPI,5.2,0,6,True,2025-11-24,2025-11-24
CUST02516,2025-11-09,2025-11,Organic,Basic,299,UPI,6.9,2,7,False,,2026-06-21
CUST02517,2024-01-01,2024-01,Referral,Basic,299,Debit Card,14.2,1,29,False,,2026-06-21
CUST02518,2025-02-19,2025-02,Partner,Basic,299,Net Banking,6.9,0,1,True,2025-03-19,2025-03-19
CUST02519,2025-06-11,2025-06,Referral,Basic,299,Credit Card,7.9,2,12,False,,2026-06-21
CUST02520,2025-07-23,2025-07,Organic,Standard,599,UPI,11.4,0,11,False,,2026-06-21
CUST02521,2025-07-22,2025-07,Paid Ads,Basic,299,UPI,8.3,1,11,False,,2026-06-21
CUST02522,2024-05-23,2024-05,Paid Ads,Standard,599,UPI,17.0,0,25,False,,2026-06-21
CUST02523,2024-09-24,2024-09,Referral,Standard,599,UPI,7.2,0,21,False,,2026-06-21
CUST02524,2024-11-22,2024-11,Organic,Basic,299,UPI,8.7,3,19,False,,2026-06-21
CUST02525,2025-09-19,2025-09,Paid Ads,Standard,599,Credit Card,12.9,0,9,False,,2026-06-21
CUST02526,2024-09-18,2024-09,Paid Ads,Basic,299,UPI,3.0,0,21,False,,2026-06-21
CUST02527,2024-07-12,2024-07,Organic,Premium,999,UPI,14.6,1,15,True,2025-10-12,2025-10-12
CUST02528,2025-12-23,2025-12,Organic,Premium,999,Credit Card,23.3,0,6,False,,2026-06-21
CUST02529,2024-01-28,2024-01,Paid Ads,Basic,299,UPI,6.6,1,3,True,2024-04-28,2024-04-28
CUST02530,2025-12-28,2025-12,Referral,Premium,999,Net Banking,9.3,1,6,False,,2026-06-21
CUST02531,2025-06-28,2025-06,Partner,Standard,599,UPI,12.8,0,2,True,2025-08-28,2025-08-28
CUST02532,2025-09-27,2025-09,Paid Ads,Premium,999,Debit Card,14.1,0,9,False,,2026-06-21
CUST02533,2024-09-01,2024-09,Organic,Standard,599,Debit Card,22.4,2,21,False,,2026-06-21
CUST02534,2024-01-19,2024-01,Organic,Basic,299,Debit Card,10.6,0,29,False,,2026-06-21
CUST02535,2025-07-28,2025-07,Partner,Premium,999,UPI,9.6,1,11,False,,2026-06-21
CUST02536,2025-09-27,2025-09,Partner,Basic,299,Net Banking,4.5,1,3,True,2025-12-27,2025-12-27
CUST02537,2025-08-20,2025-08,Partner,Basic,299,UPI,13.7,1,10,False,,2026-06-21
CUST02538,2024-05-17,2024-05,Referral,Basic,299,UPI,10.1,0,25,False,,2026-06-21
CUST02539,2025-08-05,2025-08,Organic,Basic,299,UPI,7.9,1,10,False,,2026-06-21
CUST02540,2025-08-26,2025-08,Referral,Standard,599,UPI,11.1,0,10,False,,2026-06-21
CUST02541,2025-06-03,2025-06,Paid Ads,Standard,599,UPI,12.6,0,12,True,2026-06-03,2026-06-03
CUST02542,2025-08-02,2025-08,Organic,Premium,999,UPI,15.2,1,10,False,,2026-06-21
CUST02543,2025-10-03,2025-10,Referral,Basic,299,UPI,3.3,0,8,False,,2026-06-21
CUST02544,2025-05-08,2025-05,Organic,Premium,999,Credit Card,21.9,0,13,False,,2026-06-21
CUST02545,2024-03-16,2024-03,Organic,Premium,999,UPI,22.6,0,5,True,2024-08-16,2024-08-16
CUST02546,2025-02-06,2025-02,Paid Ads,Basic,299,Credit Card,24.2,1,16,False,,2026-06-21
CUST02547,2024-03-13,2024-03,Paid Ads,Basic,299,Net Banking,21.2,1,16,True,2025-07-13,2025-07-13
CUST02548,2024-12-23,2024-12,Referral,Premium,999,UPI,24.2,0,18,False,,2026-06-21
CUST02549,2024-12-28,2024-12,Organic,Standard,599,Credit Card,8.9,1,18,False,,2026-06-21
CUST02550,2024-03-22,2024-03,Organic,Standard,599,Net Banking,11.8,0,27,False,,2026-06-21
CUST02551,2024-11-22,2024-11,Organic,Standard,599,UPI,18.4,1,19,False,,2026-06-21
CUST02552,2024-04-16,2024-04,Organic,Standard,599,UPI,4.8,0,12,True,2025-04-16,2025-04-16
CUST02553,2025-09-28,2025-09,Organic,Basic,299,Debit Card,7.2,1,4,True,2026-01-28,2026-01-28
CUST02554,2025-12-16,2025-12,Paid Ads,Standard,599,Net Banking,4.9,0,6,False,,2026-06-21
CUST02555,2024-03-03,2024-03,Paid Ads,Basic,299,Credit Card,9.7,2,1,True,2024-04-03,2024-04-03
CUST02556,2025-12-28,2025-12,Referral,Standard,599,UPI,19.5,0,6,False,,2026-06-21
CUST02557,2025-03-13,2025-03,Partner,Premium,999,Net Banking,13.3,1,15,False,,2026-06-21
CUST02558,2024-09-14,2024-09,Paid Ads,Standard,599,UPI,7.8,0,21,False,,2026-06-21
CUST02559,2024-03-08,2024-03,Organic,Premium,999,UPI,14.7,1,27,False,,2026-06-21
CUST02560,2025-02-12,2025-02,Organic,Standard,599,UPI,12.5,0,16,False,,2026-06-21
CUST02561,2025-09-23,2025-09,Referral,Standard,599,UPI,12.9,0,2,True,2025-11-23,2025-11-23
CUST02562,2025-07-23,2025-07,Paid Ads,Standard,599,Debit Card,5.9,0,3,True,2025-10-23,2025-10-23
CUST02563,2024-02-22,2024-02,Referral,Premium,999,Debit Card,14.5,0,11,True,2025-01-22,2025-01-22
CUST02564,2024-03-21,2024-03,Referral,Standard,599,Debit Card,11.1,0,27,False,,2026-06-21
CUST02565,2024-12-26,2024-12,Partner,Basic,299,UPI,14.4,2,1,True,2025-01-26,2025-01-26
CUST02566,2024-09-08,2024-09,Partner,Premium,999,Credit Card,12.8,0,21,False,,2026-06-21
CUST02567,2024-08-21,2024-08,Paid Ads,Standard,599,Debit Card,28.7,1,22,False,,2026-06-21
CUST02568,2024-09-25,2024-09,Organic,Basic,299,UPI,8.6,0,11,True,2025-08-25,2025-08-25
CUST02569,2025-09-09,2025-09,Partner,Standard,599,Net Banking,8.1,1,9,False,,2026-06-21
CUST02570,2025-11-01,2025-11,Paid Ads,Premium,999,Debit Card,9.5,0,7,False,,2026-06-21
CUST02571,2024-12-06,2024-12,Organic,Standard,599,Credit Card,8.0,1,1,True,2025-01-06,2025-01-06
CUST02572,2025-11-23,2025-11,Paid Ads,Basic,299,UPI,5.1,0,2,True,2026-01-23,2026-01-23
CUST02573,2024-10-19,2024-10,Paid Ads,Premium,999,Credit Card,12.4,0,20,False,,2026-06-21
CUST02574,2025-02-23,2025-02,Referral,Standard,599,Net Banking,24.5,0,16,False,,2026-06-21
CUST02575,2024-07-11,2024-07,Paid Ads,Standard,599,UPI,5.4,1,6,True,2025-01-11,2025-01-11
CUST02576,2025-05-11,2025-05,Organic,Basic,299,Debit Card,3.5,0,1,True,2025-06-11,2025-06-11
CUST02577,2025-12-23,2025-12,Partner,Basic,299,UPI,7.1,0,6,False,,2026-06-21
CUST02578,2025-05-13,2025-05,Referral,Standard,599,Credit Card,5.6,1,13,False,,2026-06-21
CUST02579,2024-11-11,2024-11,Paid Ads,Premium,999,Credit Card,9.5,0,3,True,2025-02-11,2025-02-11
CUST02580,2025-06-18,2025-06,Organic,Basic,299,Credit Card,10.0,0,1,True,2025-07-18,2025-07-18
CUST02581,2024-04-23,2024-04,Organic,Basic,299,Debit Card,7.9,1,1,True,2024-05-23,2024-05-23
CUST02582,2025-10-15,2025-10,Paid Ads,Basic,299,UPI,10.6,0,5,True,2026-03-15,2026-03-15
CUST02583,2025-02-01,2025-02,Organic,Standard,599,UPI,13.6,1,1,True,2025-03-01,2025-03-01
CUST02584,2025-01-21,2025-01,Organic,Basic,299,Debit Card,18.3,0,1,True,2025-02-21,2025-02-21
CUST02585,2025-04-25,2025-04,Referral,Basic,299,UPI,10.3,0,2,True,2025-06-25,2025-06-25
CUST02586,2025-05-07,2025-05,Paid Ads,Basic,299,Credit Card,16.8,0,13,False,,2026-06-21
CUST02587,2024-03-23,2024-03,Paid Ads,Standard,599,UPI,10.7,0,27,False,,2026-06-21
CUST02588,2025-06-27,2025-06,Organic,Basic,299,UPI,10.3,0,12,False,,2026-06-21
CUST02589,2024-08-13,2024-08,Paid Ads,Basic,299,Credit Card,10.2,0,12,True,2025-08-13,2025-08-13
CUST02590,2025-07-12,2025-07,Referral,Premium,999,Debit Card,14.7,0,11,False,,2026-06-21
CUST02591,2025-09-18,2025-09,Organic,Basic,299,UPI,9.2,0,1,True,2025-10-18,2025-10-18
CUST02592,2025-09-24,2025-09,Organic,Basic,299,UPI,24.4,1,9,False,,2026-06-21
CUST02593,2025-04-19,2025-04,Paid Ads,Premium,999,UPI,17.4,0,14,False,,2026-06-21
CUST02594,2025-03-15,2025-03,Partner,Basic,299,UPI,6.2,0,5,True,2025-08-15,2025-08-15
CUST02595,2024-05-08,2024-05,Paid Ads,Standard,599,UPI,35.3,0,25,False,,2026-06-21
CUST02596,2025-08-19,2025-08,Organic,Basic,299,UPI,6.5,1,4,True,2025-12-19,2025-12-19
CUST02597,2024-09-10,2024-09,Organic,Standard,599,Debit Card,10.1,1,8,True,2025-05-10,2025-05-10
CUST02598,2025-02-07,2025-02,Referral,Basic,299,Credit Card,5.0,1,5,True,2025-07-07,2025-07-07
CUST02599,2024-09-18,2024-09,Organic,Premium,999,UPI,17.6,0,21,False,,2026-06-21
CUST02600,2024-05-16,2024-05,Paid Ads,Basic,299,Credit Card,22.5,0,11,True,2025-04-16,2025-04-16
CUST02601,2025-05-20,2025-05,Paid Ads,Basic,299,Net Banking,3.3,0,5,True,2025-10-20,2025-10-20
CUST02602,2024-02-27,2024-02,Organic,Standard,599,UPI,8.9,0,28,False,,2026-06-21
CUST02603,2025-08-06,2025-08,Referral,Premium,999,UPI,21.0,0,10,False,,2026-06-21
CUST02604,2024-10-27,2024-10,Referral,Basic,299,Credit Card,4.3,1,20,False,,2026-06-21
CUST02605,2024-01-09,2024-01,Paid Ads,Premium,999,UPI,16.5,0,29,False,,2026-06-21
CUST02606,2025-03-21,2025-03,Organic,Basic,299,Credit Card,3.7,0,15,False,,2026-06-21
CUST02607,2024-02-13,2024-02,Organic,Standard,599,Debit Card,12.4,0,28,False,,2026-06-21
CUST02608,2024-09-25,2024-09,Paid Ads,Basic,299,Credit Card,8.6,0,21,False,,2026-06-21
CUST02609,2025-07-21,2025-07,Paid Ads,Standard,599,Credit Card,60.0,0,11,False,,2026-06-21
CUST02610,2024-03-26,2024-03,Organic,Basic,299,Credit Card,12.8,0,12,True,2025-03-26,2025-03-26
CUST02611,2025-09-08,2025-09,Organic,Basic,299,UPI,2.2,1,9,False,,2026-06-21
CUST02612,2024-01-16,2024-01,Organic,Basic,299,UPI,7.8,0,29,False,,2026-06-21
CUST02613,2024-08-13,2024-08,Partner,Basic,299,Debit Card,13.4,0,22,False,,2026-06-21
CUST02614,2025-08-13,2025-08,Referral,Premium,999,Net Banking,11.4,0,10,False,,2026-06-21
CUST02615,2024-10-17,2024-10,Partner,Premium,999,Debit Card,11.2,0,20,False,,2026-06-21
CUST02616,2024-04-23,2024-04,Organic,Standard,599,Net Banking,8.4,0,25,True,2026-05-23,2026-05-23
CUST02617,2024-11-20,2024-11,Partner,Basic,299,UPI,11.3,0,19,False,,2026-06-21
CUST02618,2024-09-05,2024-09,Organic,Basic,299,UPI,3.8,0,21,False,,2026-06-21
CUST02619,2025-10-22,2025-10,Paid Ads,Standard,599,UPI,7.8,0,8,False,,2026-06-21
CUST02620,2024-10-21,2024-10,Referral,Premium,999,UPI,20.2,0,20,False,,2026-06-21
CUST02621,2025-08-28,2025-08,Organic,Standard,599,Debit Card,8.1,0,10,False,,2026-06-21
CUST02622,2025-10-17,2025-10,Paid Ads,Premium,999,Net Banking,10.9,0,8,False,,2026-06-21
CUST02623,2025-01-28,2025-01,Organic,Premium,999,Debit Card,8.6,0,17,False,,2026-06-21
CUST02624,2025-11-09,2025-11,Organic,Premium,999,Credit Card,17.0,1,1,True,2025-12-09,2025-12-09
CUST02625,2024-11-02,2024-11,Paid Ads,Basic,299,UPI,10.5,0,3,True,2025-02-02,2025-02-02
CUST02626,2025-12-25,2025-12,Paid Ads,Basic,299,UPI,14.6,0,1,True,2026-01-25,2026-01-25
CUST02627,2024-03-26,2024-03,Referral,Standard,599,UPI,9.6,0,27,False,,2026-06-21
CUST02628,2025-06-18,2025-06,Paid Ads,Standard,599,Credit Card,11.9,0,12,False,,2026-06-21
CUST02629,2025-02-09,2025-02,Paid Ads,Basic,299,UPI,9.8,1,16,False,,2026-06-21
CUST02630,2024-12-06,2024-12,Organic,Basic,299,Net Banking,3.5,1,4,True,2025-04-06,2025-04-06
CUST02631,2025-05-11,2025-05,Organic,Standard,599,Debit Card,35.5,1,13,False,,2026-06-21
CUST02632,2025-07-25,2025-07,Partner,Standard,599,UPI,16.7,1,10,True,2026-05-25,2026-05-25
CUST02633,2024-01-06,2024-01,Organic,Basic,299,UPI,8.6,1,1,True,2024-02-06,2024-02-06
CUST02634,2024-06-06,2024-06,Paid Ads,Standard,599,Credit Card,9.1,1,14,True,2025-08-06,2025-08-06
CUST02635,2025-07-13,2025-07,Organic,Standard,599,UPI,20.1,0,2,True,2025-09-13,2025-09-13
CUST02636,2025-06-11,2025-06,Referral,Standard,599,Debit Card,10.6,2,7,True,2026-01-11,2026-01-11
CUST02637,2025-12-14,2025-12,Referral,Basic,299,Credit Card,14.1,0,6,False,,2026-06-21
CUST02638,2025-08-02,2025-08,Organic,Standard,599,UPI,7.8,2,8,True,2026-04-02,2026-04-02
CUST02639,2025-12-08,2025-12,Organic,Standard,599,Credit Card,6.8,1,6,False,,2026-06-21
CUST02640,2025-07-03,2025-07,Paid Ads,Basic,299,UPI,7.4,0,8,True,2026-03-03,2026-03-03
CUST02641,2024-09-23,2024-09,Organic,Standard,599,Debit Card,10.2,0,21,False,,2026-06-21
CUST02642,2024-04-21,2024-04,Organic,Basic,299,UPI,10.5,0,23,True,2026-03-21,2026-03-21
CUST02643,2025-08-03,2025-08,Referral,Basic,299,Debit Card,19.7,1,8,True,2026-04-03,2026-04-03
CUST02644,2025-06-01,2025-06,Organic,Basic,299,Credit Card,15.9,0,12,False,,2026-06-21
CUST02645,2024-02-24,2024-02,Referral,Basic,299,Debit Card,18.0,0,28,False,,2026-06-21
CUST02646,2024-11-19,2024-11,Paid Ads,Basic,299,UPI,5.3,0,2,True,2025-01-19,2025-01-19
CUST02647,2025-12-18,2025-12,Organic,Premium,999,Credit Card,11.8,0,6,False,,2026-06-21
CUST02648,2025-02-17,2025-02,Paid Ads,Basic,299,Credit Card,14.6,0,5,True,2025-07-17,2025-07-17
CUST02649,2025-01-20,2025-01,Paid Ads,Premium,999,Credit Card,21.9,0,14,True,2026-03-20,2026-03-20
CUST02650,2025-01-24,2025-01,Organic,Standard,599,Debit Card,14.7,1,17,False,,2026-06-21
CUST02651,2024-07-13,2024-07,Paid Ads,Basic,299,Credit Card,5.8,0,1,True,2024-08-13,2024-08-13
CUST02652,2024-11-03,2024-11,Organic,Basic,299,Debit Card,4.4,0,2,True,2025-01-03,2025-01-03
CUST02653,2024-11-01,2024-11,Organic,Standard,599,UPI,11.4,0,19,False,,2026-06-21
CUST02654,2024-02-04,2024-02,Organic,Standard,599,Debit Card,6.8,0,28,False,,2026-06-21
CUST02655,2025-08-25,2025-08,Organic,Basic,299,UPI,10.8,1,3,True,2025-11-25,2025-11-25
CUST02656,2024-12-13,2024-12,Organic,Basic,299,Debit Card,17.3,0,1,True,2025-01-13,2025-01-13
CUST02657,2025-09-17,2025-09,Paid Ads,Standard,599,Net Banking,11.1,0,7,True,2026-04-17,2026-04-17
CUST02658,2025-10-28,2025-10,Paid Ads,Basic,299,UPI,3.7,1,8,False,,2026-06-21
CUST02659,2024-07-11,2024-07,Paid Ads,Premium,999,Credit Card,11.0,0,2,True,2024-09-11,2024-09-11
CUST02660,2025-06-02,2025-06,Referral,Standard,599,Credit Card,15.7,0,12,False,,2026-06-21
CUST02661,2025-02-25,2025-02,Referral,Basic,299,UPI,10.9,0,4,True,2025-06-25,2025-06-25
CUST02662,2025-10-16,2025-10,Paid Ads,Basic,299,Credit Card,11.4,1,1,True,2025-11-16,2025-11-16
CUST02663,2024-07-02,2024-07,Paid Ads,Basic,299,UPI,23.6,1,23,False,,2026-06-21
CUST02664,2025-06-19,2025-06,Organic,Premium,999,Debit Card,15.1,0,12,False,,2026-06-21
CUST02665,2025-05-23,2025-05,Referral,Basic,299,Debit Card,9.9,0,13,False,,2026-06-21
CUST02666,2024-09-19,2024-09,Organic,Basic,299,Debit Card,13.7,1,15,True,2025-12-19,2025-12-19
CUST02667,2024-05-25,2024-05,Organic,Standard,599,Credit Card,6.0,0,25,False,,2026-06-21
CUST02668,2025-06-16,2025-06,Referral,Basic,299,Debit Card,6.3,0,12,True,2026-06-16,2026-06-16
CUST02669,2025-07-22,2025-07,Organic,Standard,599,UPI,7.2,1,6,True,2026-01-22,2026-01-22
CUST02670,2024-10-19,2024-10,Organic,Premium,999,UPI,17.1,1,20,False,,2026-06-21
CUST02671,2025-06-09,2025-06,Paid Ads,Standard,599,Credit Card,6.7,0,3,True,2025-09-09,2025-09-09
CUST02672,2024-12-01,2024-12,Paid Ads,Premium,999,Net Banking,16.5,0,18,True,2026-06-01,2026-06-01
CUST02673,2025-07-10,2025-07,Referral,Premium,999,Debit Card,12.2,0,11,False,,2026-06-21
CUST02674,2024-07-19,2024-07,Referral,Basic,299,Credit Card,6.6,2,4,True,2024-11-19,2024-11-19
CUST02675,2025-10-01,2025-10,Organic,Basic,299,Debit Card,14.1,0,8,False,,2026-06-21
CUST02676,2024-09-02,2024-09,Organic,Basic,299,UPI,3.7,2,10,True,2025-07-02,2025-07-02
CUST02677,2024-11-16,2024-11,Paid Ads,Standard,599,Debit Card,8.1,0,13,True,2025-12-16,2025-12-16
CUST02678,2024-02-12,2024-02,Organic,Basic,299,UPI,47.4,0,15,True,2025-05-12,2025-05-12
CUST02679,2024-04-08,2024-04,Paid Ads,Premium,999,UPI,29.8,0,26,False,,2026-06-21
CUST02680,2025-03-23,2025-03,Organic,Standard,599,Credit Card,4.7,1,2,True,2025-05-23,2025-05-23
CUST02681,2024-09-18,2024-09,Paid Ads,Basic,299,Credit Card,6.0,0,13,True,2025-10-18,2025-10-18
CUST02682,2025-09-02,2025-09,Paid Ads,Standard,599,Credit Card,10.5,0,9,False,,2026-06-21
CUST02683,2024-01-25,2024-01,Paid Ads,Basic,299,Credit Card,3.5,0,3,True,2024-04-25,2024-04-25
CUST02684,2024-11-13,2024-11,Paid Ads,Premium,999,Credit Card,32.4,0,19,False,,2026-06-21
CUST02685,2024-10-06,2024-10,Paid Ads,Standard,599,Debit Card,10.3,1,1,True,2024-11-06,2024-11-06
CUST02686,2024-01-21,2024-01,Organic,Basic,299,Debit Card,7.3,2,1,True,2024-02-21,2024-02-21
CUST02687,2024-05-26,2024-05,Organic,Basic,299,UPI,10.3,1,3,True,2024-08-26,2024-08-26
CUST02688,2024-12-06,2024-12,Organic,Premium,999,Net Banking,15.2,0,18,False,,2026-06-21
CUST02689,2025-02-09,2025-02,Paid Ads,Standard,599,Credit Card,6.9,0,7,True,2025-09-09,2025-09-09
CUST02690,2024-12-16,2024-12,Organic,Premium,999,Debit Card,23.0,0,18,False,,2026-06-21
CUST02691,2025-03-11,2025-03,Paid Ads,Basic,299,Credit Card,9.0,0,15,False,,2026-06-21
CUST02692,2025-04-07,2025-04,Organic,Basic,299,UPI,17.9,1,11,True,2026-03-07,2026-03-07
CUST02693,2024-01-10,2024-01,Paid Ads,Basic,299,UPI,5.8,0,12,True,2025-01-10,2025-01-10
CUST02694,2025-02-10,2025-02,Referral,Standard,599,Debit Card,4.8,0,16,False,,2026-06-21
CUST02695,2025-12-25,2025-12,Organic,Basic,299,Credit Card,19.3,1,6,False,,2026-06-21
CUST02696,2025-03-20,2025-03,Organic,Basic,299,Debit Card,12.7,0,13,True,2026-04-20,2026-04-20
CUST02697,2025-06-18,2025-06,Organic,Standard,599,Credit Card,18.5,0,12,False,,2026-06-21
CUST02698,2024-10-28,2024-10,Paid Ads,Standard,599,UPI,19.1,0,18,True,2026-04-28,2026-04-28
CUST02699,2025-08-24,2025-08,Paid Ads,Basic,299,UPI,8.3,0,1,True,2025-09-24,2025-09-24
CUST02700,2025-08-20,2025-08,Organic,Standard,599,Debit Card,8.6,1,10,False,,2026-06-21
CUST02701,2025-03-09,2025-03,Paid Ads,Standard,599,UPI,9.7,0,2,True,2025-05-09,2025-05-09
CUST02702,2025-12-15,2025-12,Organic,Basic,299,Debit Card,11.4,1,6,False,,2026-06-21
CUST02703,2024-05-04,2024-05,Paid Ads,Basic,299,UPI,9.6,0,25,False,,2026-06-21
CUST02704,2024-01-08,2024-01,Paid Ads,Basic,299,Debit Card,2.7,1,2,True,2024-03-08,2024-03-08
CUST02705,2025-08-09,2025-08,Referral,Standard,599,UPI,9.6,1,10,False,,2026-06-21
CUST02706,2025-09-13,2025-09,Organic,Premium,999,UPI,24.1,0,9,False,,2026-06-21
CUST02707,2024-04-09,2024-04,Referral,Basic,299,Credit Card,8.2,1,26,False,,2026-06-21
CUST02708,2024-09-26,2024-09,Referral,Basic,299,Credit Card,31.0,0,21,False,,2026-06-21
CUST02709,2024-01-04,2024-01,Organic,Premium,999,UPI,9.6,0,29,False,,2026-06-21
CUST02710,2024-09-17,2024-09,Organic,Premium,999,Net Banking,15.1,0,21,True,2026-06-17,2026-06-17
CUST02711,2025-08-16,2025-08,Paid Ads,Standard,599,UPI,6.5,0,10,False,,2026-06-21
CUST02712,2025-03-15,2025-03,Referral,Premium,999,UPI,9.9,0,15,False,,2026-06-21
CUST02713,2024-11-03,2024-11,Referral,Standard,599,UPI,6.9,0,19,False,,2026-06-21
